ID;RegioS;Perioden;TotaleBevolking_1;Bevolkingsdichtheid_57;TypeEenpersoonshuishouden_122;TypeEenoudergezin_123;TypePaarZonderKind_124;TypePaarMetKindEren_125;BronInkomenAlsWerknemer_126;BronInkomenAlsZelfstandige_127;AfstandTotHuisartsenpraktijk_209;AantalHuisartsenpraktijkenBinnen3Km_210;AfstandTotKinderdagverblijf_214;AantalKinderdagverblijvenBinnen3Km_215;AfstandTotSchoolBasisonderwijs_216;AfstandTotSchoolVmbo_218;AfstandTotSchoolHavoVwo_220;AfstandTotBibliotheek_226;AfstandTotSportterrein_230;AfstandTotOpenbaarGroen_231;AfstandTotOpritHoofdverkeersweg_232;AfstandTotTreinstation_233;Gemeentenaam;Provincienaam;Year
21821;GM0880;2008-01-01;15901.0;410.0;;;;;;;     1.1;     5.0;       .;       .;     0.7;     4.2;     4.5;     1.7;     0.7;     0.8;     1.8;     2.5;Wormerland;Noord-Holland;2008
21822;GM0880;2009-01-01;15900.0;410.0;;;;;;;     1.1;     4.9;     1.3;     3.2;     0.7;     4.2;     4.5;     1.7;       .;       .;     1.8;     2.5;Wormerland;Noord-Holland;2009
21823;GM0880;2010-01-01;15862.0;409.0;;;;;;;     1.1;     4.1;     1.3;     3.3;     0.8;     4.2;     4.5;       .;     0.6;     0.6;     1.8;     2.5;Wormerland;Noord-Holland;2010
21824;GM0880;2011-01-01;15801.0;408.0;    22.9;    31.6;    47.4;    57.5;    46.1;    81.8;     1.1;     4.1;     1.1;     4.8;     0.7;     4.3;     4.5;       .;       .;       .;     1.8;     2.5;Wormerland;Noord-Holland;2011
21825;GM0880;2012-01-01;15781.0;407.0;    23.7;    31.3;    41.8;    57.9;    46.2;    61.7;     1.1;     4.1;     0.7;     6.1;     0.8;     4.3;     4.5;     1.9;     0.6;     0.5;     1.8;     2.5;Wormerland;Noord-Holland;2012
21826;GM0880;2013-01-01;15740.0;407.0;    22.8;    31.9;    41.9;    58.0;    46.8;    58.2;     1.1;     4.1;     0.7;     6.0;     0.8;     4.4;     4.5;     1.9;       .;       .;     1.8;     2.4;Wormerland;Noord-Holland;2013
21827;GM0880;2014-01-01;15777.0;408.0;    24.3;    32.2;    45.9;    62.0;    48.0;    70.9;     1.1;     4.3;     0.6;     5.9;     0.8;     5.1;     4.5;     1.9;       .;       .;     1.8;     2.4;Wormerland;Noord-Holland;2014
21828;GM0880;2015-01-01;15740.0;407.0;    23.8;    32.6;    43.5;    61.5;    49.2;    60.2;     1.2;     4.2;     0.7;     5.0;     0.8;     5.1;     4.5;     1.9;     0.6;     0.5;     1.8;     2.5;Wormerland;Noord-Holland;2015
21829;GM0880;2016-01-01;15664.0;406.0;    26.4;    35.2;    45.4;    64.7;    51.4;    63.7;     1.1;     5.0;     0.7;     5.6;     0.8;     5.2;     4.5;     5.2;       .;       .;     1.8;     2.4;Wormerland;Noord-Holland;2016
21830;GM0880;2017-01-01;15820.0;410.0;    25.8;    36.8;    47.9;    67.2;    52.3;    68.3;     1.1;     5.0;     0.7;     5.6;     0.8;     5.2;     4.5;     1.5;     0.7;     0.6;     1.8;     2.4;Wormerland;Noord-Holland;2017
21831;GM0880;2018-01-01;15995.0;414.0;    26.2;    38.1;    50.6;    72.8;    54.4;    79.5;     1.1;     5.0;     0.7;     5.8;     0.8;     4.8;     4.5;     1.5;       .;       .;     1.8;     2.4;Wormerland;Noord-Holland;2018
21832;GM0880;2019-01-01;16329.0;423.0;    27.9;    41.2;    53.5;    75.3;    56.0;    87.1;     1.1;     5.0;     0.7;     5.8;     0.8;     4.7;     4.4;     1.5;       .;       .;     1.8;     2.4;Wormerland;Noord-Holland;2019
21833;GM0880;2020-01-01;16270.0;422.0;    28.3;    43.7;    50.7;    76.8;    58.9;    78.6;     1.1;     5.0;     0.7;     7.7;     0.8;     4.8;     4.5;     1.5;       .;       .;     1.8;     2.5;Wormerland;Noord-Holland;2020
21834;GM0880;2021-01-01;16333.0;423.0;       .;       .;       .;       .;    61.3;       .;     1.1;     5.0;     0.7;     7.6;     0.8;     4.7;     4.6;     1.5;       .;       .;     1.8;     2.5;Wormerland;Noord-Holland;2021
21835;GM0880;2022-01-01;16381.0;425.0;;;;;;;     1.1;     4.9;     0.7;     7.4;       .;       .;       .;     1.6;       .;       .;     1.8;     2.5;Wormerland;Noord-Holland;2022
21836;GM0880;2023-01-01;16612.0;431.0;;;;;;;;;;;;;;;;;;;Wormerland;Noord-Holland;2023
21837;GM0351;1995-01-01;10463.0;287.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;1995
21838;GM0351;1996-01-01;10616.0;291.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;1996
21839;GM0351;1997-01-01;10826.0;297.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;1997
21840;GM0351;1998-01-01;10872.0;299.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;1998
21841;GM0351;1999-01-01;10832.0;297.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;1999
21842;GM0351;2000-01-01;10914.0;299.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;2000
21843;GM0351;2001-01-01;11025.0;302.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;2001
21844;GM0351;2002-01-01;11019.0;302.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;2002
21845;GM0351;2003-01-01;11151.0;306.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;2003
21846;GM0351;2004-01-01;11228.0;308.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;2004
21847;GM0351;2005-01-01;11237.0;308.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Woudenberg;Utrecht;2005
21848;GM0351;2006-01-01;11211.0;307.0;;;;;;;       .;       .;       .;       .;     0.6;     6.1;     8.6;     1.1;     0.9;     0.7;     0.5;       .;Woudenberg;Utrecht;2006
21849;GM0351;2007-01-01;11403.0;313.0;;;;;;;     1.0;     2.0;     1.3;     1.0;     0.6;     6.1;     8.6;     1.1;       .;       .;     0.5;     5.0;Woudenberg;Utrecht;2007
21850;GM0351;2008-01-01;11592.0;318.0;;;;;;;     1.0;     2.0;       .;       .;     0.6;     6.1;     8.6;     1.1;     0.9;     0.7;     0.5;     5.0;Woudenberg;Utrecht;2008
21851;GM0351;2009-01-01;11744.0;322.0;;;;;;;     1.0;     2.0;     1.4;     1.0;     0.6;     6.1;     8.6;     1.1;       .;       .;     0.5;     5.0;Woudenberg;Utrecht;2009
21852;GM0351;2010-01-01;11905.0;327.0;;;;;;;     0.9;     2.0;     0.9;     1.9;     0.6;     6.1;     8.7;       .;     0.9;     0.6;     0.6;     5.1;Woudenberg;Utrecht;2010
21853;GM0351;2011-01-01;12008.0;329.0;    24.0;    33.3;    43.8;    55.1;    45.9;    62.6;     0.9;     2.0;     1.0;     1.9;     0.6;     6.4;     8.7;       .;       .;       .;     0.6;     5.1;Woudenberg;Utrecht;2011
21854;GM0351;2012-01-01;12034.0;329.0;    24.3;    35.3;    44.5;    54.9;    46.5;    63.8;     0.9;     2.0;     1.0;     1.9;     0.7;     6.4;     8.7;     1.0;     1.0;     0.6;     0.6;     5.1;Woudenberg;Utrecht;2012
21855;GM0351;2013-01-01;12321.0;337.0;    24.7;    34.7;    44.0;    55.6;    46.6;    61.1;     1.0;     2.0;     1.0;     2.0;     0.7;     6.5;     8.7;     1.1;       .;       .;     0.6;     5.1;Woudenberg;Utrecht;2013
21856;GM0351;2014-01-01;12422.0;340.0;    26.1;    33.8;    46.3;    58.3;    48.1;    68.2;     1.0;     2.0;     1.0;     2.0;     0.7;     6.5;     8.8;     1.0;       .;       .;     0.6;     5.1;Woudenberg;Utrecht;2014
21857;GM0351;2015-01-01;12487.0;342.0;    25.0;    34.2;    44.6;    58.1;    49.3;    58.1;     1.0;     2.0;     1.2;     1.1;     0.7;     6.5;     8.8;     1.0;     1.1;     0.4;     0.6;     5.1;Woudenberg;Utrecht;2015
21858;GM0351;2016-01-01;12550.0;344.0;    25.9;    36.8;    46.9;    63.1;    51.7;    67.1;     1.0;     2.0;     0.9;     2.9;     0.8;     6.5;     8.9;     1.0;       .;       .;     0.6;     5.1;Woudenberg;Utrecht;2016
21859;GM0351;2017-01-01;12701.0;348.0;    26.7;    39.0;    48.0;    66.1;    52.6;    71.1;     1.0;     2.0;     0.9;     2.9;     0.7;     6.5;     8.9;     1.0;     1.1;     0.4;     0.6;     5.2;Woudenberg;Utrecht;2017
21860;GM0351;2018-01-01;13021.0;356.0;    26.5;    41.5;    49.5;    67.4;    53.9;    79.3;     1.0;     2.0;     0.8;     4.8;     0.7;     6.5;     8.9;     1.1;       .;       .;     0.7;     5.3;Woudenberg;Utrecht;2018
21861;GM0351;2019-01-01;13166.0;360.0;    27.8;    49.4;    51.7;    75.8;    56.1;    99.5;     1.0;     2.0;     0.8;     4.8;     0.7;     6.4;     8.9;     1.1;       .;       .;     0.7;     5.2;Woudenberg;Utrecht;2019
21862;GM0351;2020-01-01;13362.0;366.0;    28.7;    48.2;    53.2;    76.0;    59.0;    88.5;     1.0;     2.0;     0.8;     4.8;     0.7;     6.4;     8.9;     1.1;       .;       .;     0.7;     5.2;Woudenberg;Utrecht;2020
21863;GM0351;2021-01-01;13639.0;373.0;       .;       .;       .;       .;    62.0;       .;     1.0;     2.0;     0.8;     4.9;     0.7;     6.4;     8.9;     1.1;       .;       .;     0.6;     5.2;Woudenberg;Utrecht;2021
21864;GM0351;2022-01-01;13873.0;380.0;;;;;;;     1.0;     2.0;     0.8;     4.8;       .;       .;       .;     1.1;       .;       .;     0.6;     5.3;Woudenberg;Utrecht;2022
21865;GM0351;2023-01-01;14358.0;393.0;;;;;;;;;;;;;;;;;;;Woudenberg;Utrecht;2023
21982;GM0479;1995-01-01;133504.0;1788.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;1995
21983;GM0479;1996-01-01;133817.0;1792.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;1996
21984;GM0479;1997-01-01;134397.0;1810.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;1997
21985;GM0479;1998-01-01;134627.0;1813.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;1998
21986;GM0479;1999-01-01;135126.0;1820.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;1999
21987;GM0479;2000-01-01;135762.0;1822.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;2000
21988;GM0479;2001-01-01;136115.0;1827.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;2001
21989;GM0479;2002-01-01;137669.0;1848.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;2002
21990;GM0479;2003-01-01;139464.0;1878.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;2003
21991;GM0479;2004-01-01;139774.0;1883.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;2004
21992;GM0479;2005-01-01;139817.0;1883.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaanstad;Noord-Holland;2005
21993;GM0479;2006-01-01;140270.0;1890.0;;;;;;;       .;       .;       .;       .;     0.7;     1.7;     2.1;     2.1;     0.9;     0.5;     1.5;       .;Zaanstad;Noord-Holland;2006
21994;GM0479;2007-01-01;141402.0;1905.0;;;;;;;     0.7;    11.1;     1.0;     6.7;     0.7;     1.8;     2.1;     2.0;       .;       .;     1.5;     2.1;Zaanstad;Noord-Holland;2007
21995;GM0479;2008-01-01;142863.0;1925.0;;;;;;;     0.7;    11.1;       .;       .;     0.7;     1.8;     2.3;     2.0;     0.9;     0.6;     1.5;     2.1;Zaanstad;Noord-Holland;2008
21996;GM0479;2009-01-01;144055.0;1950.0;;;;;;;     0.7;    10.4;     0.9;     7.3;     0.7;     1.8;     2.3;     1.9;       .;       .;     1.5;     2.1;Zaanstad;Noord-Holland;2009
21997;GM0479;2010-01-01;145332.0;1968.0;;;;;;;     0.8;    10.3;     0.9;     8.8;     0.7;     1.8;     2.3;       .;     0.9;     0.5;     1.5;     2.0;Zaanstad;Noord-Holland;2010
21998;GM0479;2011-01-01;146940.0;1989.0;    21.1;    29.3;    38.6;    51.0;    40.7;    50.4;     0.7;    10.4;     0.8;    11.3;     0.7;     1.8;     2.3;       .;       .;       .;     1.5;     1.9;Zaanstad;Noord-Holland;2011
21999;GM0479;2012-01-01;148281.0;2007.0;    21.1;    29.3;    38.9;    51.5;    41.1;    49.8;     0.8;    10.0;     0.7;    10.9;     0.7;     1.7;     2.3;     1.8;     1.0;     0.5;     1.5;     1.9;Zaanstad;Noord-Holland;2012
22000;GM0479;2013-01-01;149622.0;2024.0;    21.2;    29.3;    39.0;    52.0;    41.8;    47.8;     0.8;     9.6;     0.8;    10.9;     0.7;     1.8;     2.3;     1.8;       .;       .;     1.5;     1.9;Zaanstad;Noord-Holland;2013
22001;GM0479;2014-01-01;150598.0;2037.0;    22.2;    30.3;    40.7;    54.7;    43.0;    54.3;     0.8;     9.6;     0.7;    12.7;     0.7;     1.9;     2.3;     1.8;       .;       .;     1.6;     1.9;Zaanstad;Noord-Holland;2014
22002;GM0479;2015-01-01;151418.0;2048.0;    22.3;    31.2;    40.6;    54.9;    44.2;    50.1;     0.8;     8.2;     0.6;    15.3;     0.7;     2.0;     2.6;     2.1;     0.9;     0.4;     1.6;     2.1;Zaanstad;Noord-Holland;2015
22003;GM0479;2016-01-01;152466.0;2064.0;    22.9;    32.6;    42.1;    57.7;    45.8;    54.0;     0.8;     8.6;     0.6;    18.2;     0.7;     2.0;     2.6;     2.9;       .;       .;     1.6;     2.1;Zaanstad;Noord-Holland;2016
22004;GM0479;2017-01-01;153679.0;2080.0;    23.3;    33.5;    43.4;    59.4;    46.6;    56.0;     0.8;     8.6;     0.6;    19.2;     0.7;     2.0;     2.6;     2.7;     1.0;     0.4;     1.6;     2.1;Zaanstad;Noord-Holland;2017
22005;GM0479;2018-01-01;154865.0;2097.0;    23.8;    34.7;    44.1;    61.1;    47.7;    57.5;     0.8;     8.4;     0.6;    20.2;     0.7;     1.8;     2.6;     2.7;       .;       .;     1.6;     2.1;Zaanstad;Noord-Holland;2018
22006;GM0479;2019-01-01;155885.0;2110.0;    25.0;    36.8;    46.9;    65.0;    49.7;    62.8;     0.8;     8.7;     0.6;    20.8;     0.7;     1.8;     2.6;     2.7;       .;       .;     1.6;     2.0;Zaanstad;Noord-Holland;2019
22007;GM0479;2020-01-01;156794.0;2123.0;    25.8;    38.2;    47.7;    67.1;    51.9;    64.0;     0.8;     7.6;     0.5;    21.3;     0.8;     1.8;     2.6;     2.8;       .;       .;     1.6;     2.1;Zaanstad;Noord-Holland;2020
22008;GM0479;2021-01-01;156901.0;2124.0;    26.8;    39.9;    49.8;    70.7;    54.6;       .;     0.9;     7.6;     0.5;    20.2;     0.8;     1.8;     2.4;     2.8;       .;       .;     1.6;     2.0;Zaanstad;Noord-Holland;2021
22009;GM0479;2022-01-01;157166.0;2131.0;;;;;;;     0.9;     7.3;     0.6;    19.7;       .;       .;       .;     2.8;       .;       .;     1.7;     2.2;Zaanstad;Noord-Holland;2022
22010;GM0479;2023-01-01;159618.0;2165.0;;;;;;;;;;;;;;;;;;;Zaanstad;Noord-Holland;2023
22011;GM0297;1995-01-01;10669.0;1081.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;1995
22012;GM0297;1996-01-01;10804.0;1095.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;1996
22013;GM0297;1997-01-01;11032.0;1119.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;1997
22014;GM0297;1998-01-01;11086.0;1124.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;1998
22015;GM0297;1999-01-01;25312.0;314.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;1999
22016;GM0297;2000-01-01;25545.0;317.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;2000
22017;GM0297;2001-01-01;25660.0;319.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;2001
22018;GM0297;2002-01-01;25759.0;320.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;2002
22019;GM0297;2003-01-01;25999.0;325.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;2003
22020;GM0297;2004-01-01;26191.0;328.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;2004
22021;GM0297;2005-01-01;26145.0;327.0;;;;;;;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;       .;Zaltbommel;Gelderland;2005
22022;GM0297;2006-01-01;26191.0;329.0;;;;;;;       .;       .;       .;       .;     0.7;     3.1;     4.6;     2.8;     1.3;     0.9;     1.4;       .;Zaltbommel;Gelderland;2006
22023;GM0297;2007-01-01;26194.0;329.0;;;;;;;     1.4;     2.9;     3.1;     1.5;     0.7;     3.1;     4.6;     2.8;       .;       .;     1.4;     5.5;Zaltbommel;Gelderland;2007
22024;GM0297;2008-01-01;26185.0;328.0;;;;;;;     1.2;     3.3;       .;       .;     0.7;     3.2;     4.6;     2.8;     1.3;     1.0;     1.4;     5.5;Zaltbommel;Gelderland;2008
22025;GM0297;2009-01-01;26218.0;329.0;;;;;;;     1.2;     3.3;     2.5;     1.9;     0.7;     3.2;     3.7;     2.8;       .;       .;     1.4;     5.5;Zaltbommel;Gelderland;2009
22026;GM0297;2010-01-01;26428.0;331.0;;;;;;;     1.2;     3.3;     2.4;     1.9;     0.7;     3.2;     3.7;       .;     1.2;     0.7;     1.4;     5.5;Zaltbommel;Gelderland;2010
