ID;RegioS;Perioden;GemiddeldeWOZWaardeVanWoningen_98;Gemeentenaam;Provincienaam;Year
20914;GM0668;2000-01-01;     106;West Maas en Waal;Gelderland;2000
20915;GM0668;2001-01-01;     154;West Maas en Waal;Gelderland;2001
20916;GM0668;2002-01-01;     155;West Maas en Waal;Gelderland;2002
20917;GM0668;2003-01-01;     156;West Maas en Waal;Gelderland;2003
20918;GM0668;2004-01-01;     155;West Maas en Waal;Gelderland;2004
20919;GM0668;2005-01-01;     251;West Maas en Waal;Gelderland;2005
20920;GM0668;2006-01-01;     253;West Maas en Waal;Gelderland;2006
20921;GM0668;2007-01-01;     265;West Maas en Waal;Gelderland;2007
20922;GM0668;2008-01-01;     282;West Maas en Waal;Gelderland;2008
20923;GM0668;2009-01-01;     293;West Maas en Waal;Gelderland;2009
20924;GM0668;2010-01-01;     296;West Maas en Waal;Gelderland;2010
20925;GM0668;2011-01-01;     284;West Maas en Waal;Gelderland;2011
20926;GM0668;2012-01-01;     270;West Maas en Waal;Gelderland;2012
20927;GM0668;2013-01-01;     262;West Maas en Waal;Gelderland;2013
20928;GM0668;2014-01-01;     244;West Maas en Waal;Gelderland;2014
20929;GM0668;2015-01-01;     235;West Maas en Waal;Gelderland;2015
20930;GM0668;2016-01-01;     236;West Maas en Waal;Gelderland;2016
20931;GM0668;2017-01-01;     236;West Maas en Waal;Gelderland;2017
20932;GM0668;2018-01-01;     238;West Maas en Waal;Gelderland;2018
20933;GM0668;2019-01-01;     256;West Maas en Waal;Gelderland;2019
20934;GM0668;2020-01-01;     277;West Maas en Waal;Gelderland;2020
20935;GM0668;2021-01-01;     297;West Maas en Waal;Gelderland;2021
20936;GM0668;2022-01-01;     325;West Maas en Waal;Gelderland;2022
20937;GM0668;2023-01-01;     391;West Maas en Waal;Gelderland;2023
21025;GM1969;1995-01-01;;Westerkwartier;Groningen;1995
21026;GM1969;1996-01-01;;Westerkwartier;Groningen;1996
21027;GM1969;1997-01-01;;Westerkwartier;Groningen;1997
21028;GM1969;1998-01-01;;Westerkwartier;Groningen;1998
21029;GM1969;1999-01-01;;Westerkwartier;Groningen;1999
21030;GM1969;2000-01-01;;Westerkwartier;Groningen;2000
21031;GM1969;2001-01-01;;Westerkwartier;Groningen;2001
21032;GM1969;2002-01-01;;Westerkwartier;Groningen;2002
21033;GM1969;2003-01-01;;Westerkwartier;Groningen;2003
21034;GM1969;2004-01-01;;Westerkwartier;Groningen;2004
21035;GM1969;2005-01-01;;Westerkwartier;Groningen;2005
21036;GM1969;2006-01-01;;Westerkwartier;Groningen;2006
21037;GM1969;2007-01-01;;Westerkwartier;Groningen;2007
21038;GM1969;2008-01-01;;Westerkwartier;Groningen;2008
21039;GM1969;2009-01-01;;Westerkwartier;Groningen;2009
21040;GM1969;2010-01-01;;Westerkwartier;Groningen;2010
21041;GM1969;2011-01-01;;Westerkwartier;Groningen;2011
21042;GM1969;2012-01-01;;Westerkwartier;Groningen;2012
21043;GM1969;2013-01-01;;Westerkwartier;Groningen;2013
21044;GM1969;2014-01-01;;Westerkwartier;Groningen;2014
21045;GM1969;2015-01-01;;Westerkwartier;Groningen;2015
21046;GM1969;2016-01-01;;Westerkwartier;Groningen;2016
21047;GM1969;2017-01-01;;Westerkwartier;Groningen;2017
21048;GM1969;2018-01-01;;Westerkwartier;Groningen;2018
21049;GM1969;2019-01-01;     214;Westerkwartier;Groningen;2019
21050;GM1969;2020-01-01;     225;Westerkwartier;Groningen;2020
21051;GM1969;2021-01-01;     238;Westerkwartier;Groningen;2021
21052;GM1969;2022-01-01;     262;Westerkwartier;Groningen;2022
21053;GM1969;2023-01-01;     304;Westerkwartier;Groningen;2023
21083;GM1701;1995-01-01;;Westerveld;Drenthe;1995
21084;GM1701;1996-01-01;;Westerveld;Drenthe;1996
21085;GM1701;1997-01-01;;Westerveld;Drenthe;1997
21086;GM1701;1998-01-01;      83;Westerveld;Drenthe;1998
21087;GM1701;1999-01-01;      84;Westerveld;Drenthe;1999
21088;GM1701;2000-01-01;      84;Westerveld;Drenthe;2000
21089;GM1701;2001-01-01;     159;Westerveld;Drenthe;2001
21090;GM1701;2002-01-01;     160;Westerveld;Drenthe;2002
21091;GM1701;2003-01-01;     161;Westerveld;Drenthe;2003
21092;GM1701;2004-01-01;     160;Westerveld;Drenthe;2004
21093;GM1701;2005-01-01;     250;Westerveld;Drenthe;2005
21094;GM1701;2006-01-01;     250;Westerveld;Drenthe;2006
21095;GM1701;2007-01-01;     260;Westerveld;Drenthe;2007
21096;GM1701;2008-01-01;     276;Westerveld;Drenthe;2008
21097;GM1701;2009-01-01;     289;Westerveld;Drenthe;2009
21098;GM1701;2010-01-01;     298;Westerveld;Drenthe;2010
21099;GM1701;2011-01-01;     294;Westerveld;Drenthe;2011
21100;GM1701;2012-01-01;     284;Westerveld;Drenthe;2012
21101;GM1701;2013-01-01;     270;Westerveld;Drenthe;2013
21102;GM1701;2014-01-01;     252;Westerveld;Drenthe;2014
21103;GM1701;2015-01-01;     244;Westerveld;Drenthe;2015
21104;GM1701;2016-01-01;     240;Westerveld;Drenthe;2016
21105;GM1701;2017-01-01;     245;Westerveld;Drenthe;2017
21106;GM1701;2018-01-01;     252;Westerveld;Drenthe;2018
21107;GM1701;2019-01-01;     272;Westerveld;Drenthe;2019
21108;GM1701;2020-01-01;     287;Westerveld;Drenthe;2020
21109;GM1701;2021-01-01;     303;Westerveld;Drenthe;2021
21110;GM1701;2022-01-01;     326;Westerveld;Drenthe;2022
21111;GM1701;2023-01-01;     375;Westerveld;Drenthe;2023
21112;GM0293;1995-01-01;       .;Westervoort;Gelderland;1995
21113;GM0293;1996-01-01;       .;Westervoort;Gelderland;1996
21114;GM0293;1997-01-01;      81;Westervoort;Gelderland;1997
21115;GM0293;1998-01-01;      81;Westervoort;Gelderland;1998
21116;GM0293;1999-01-01;      81;Westervoort;Gelderland;1999
21117;GM0293;2000-01-01;      81;Westervoort;Gelderland;2000
21118;GM0293;2001-01-01;     128;Westervoort;Gelderland;2001
21119;GM0293;2002-01-01;     129;Westervoort;Gelderland;2002
21120;GM0293;2003-01-01;     129;Westervoort;Gelderland;2003
21121;GM0293;2004-01-01;     129;Westervoort;Gelderland;2004
21122;GM0293;2005-01-01;     192;Westervoort;Gelderland;2005
21123;GM0293;2006-01-01;     193;Westervoort;Gelderland;2006
21124;GM0293;2007-01-01;     201;Westervoort;Gelderland;2007
21125;GM0293;2008-01-01;     208;Westervoort;Gelderland;2008
21126;GM0293;2009-01-01;     210;Westervoort;Gelderland;2009
21127;GM0293;2010-01-01;     208;Westervoort;Gelderland;2010
21128;GM0293;2011-01-01;     205;Westervoort;Gelderland;2011
21129;GM0293;2012-01-01;     201;Westervoort;Gelderland;2012
21130;GM0293;2013-01-01;     192;Westervoort;Gelderland;2013
21131;GM0293;2014-01-01;     182;Westervoort;Gelderland;2014
21132;GM0293;2015-01-01;     173;Westervoort;Gelderland;2015
21133;GM0293;2016-01-01;     171;Westervoort;Gelderland;2016
21134;GM0293;2017-01-01;     176;Westervoort;Gelderland;2017
21135;GM0293;2018-01-01;     186;Westervoort;Gelderland;2018
21136;GM0293;2019-01-01;     202;Westervoort;Gelderland;2019
21137;GM0293;2020-01-01;     219;Westervoort;Gelderland;2020
21138;GM0293;2021-01-01;     237;Westervoort;Gelderland;2021
21139;GM0293;2022-01-01;     262;Westervoort;Gelderland;2022
21140;GM0293;2023-01-01;     310;Westervoort;Gelderland;2023
21141;GM1950;1995-01-01;;Westerwolde;Groningen;1995
21142;GM1950;1996-01-01;;Westerwolde;Groningen;1996
21143;GM1950;1997-01-01;;Westerwolde;Groningen;1997
21144;GM1950;1998-01-01;;Westerwolde;Groningen;1998
21145;GM1950;1999-01-01;;Westerwolde;Groningen;1999
21146;GM1950;2000-01-01;;Westerwolde;Groningen;2000
21147;GM1950;2001-01-01;;Westerwolde;Groningen;2001
21148;GM1950;2002-01-01;;Westerwolde;Groningen;2002
21149;GM1950;2003-01-01;;Westerwolde;Groningen;2003
21150;GM1950;2004-01-01;;Westerwolde;Groningen;2004
21151;GM1950;2005-01-01;;Westerwolde;Groningen;2005
21152;GM1950;2006-01-01;;Westerwolde;Groningen;2006
21153;GM1950;2007-01-01;;Westerwolde;Groningen;2007
21154;GM1950;2008-01-01;;Westerwolde;Groningen;2008
21155;GM1950;2009-01-01;;Westerwolde;Groningen;2009
21156;GM1950;2010-01-01;;Westerwolde;Groningen;2010
21157;GM1950;2011-01-01;;Westerwolde;Groningen;2011
21158;GM1950;2012-01-01;;Westerwolde;Groningen;2012
21159;GM1950;2013-01-01;;Westerwolde;Groningen;2013
21160;GM1950;2014-01-01;;Westerwolde;Groningen;2014
21161;GM1950;2015-01-01;;Westerwolde;Groningen;2015
21162;GM1950;2016-01-01;;Westerwolde;Groningen;2016
21163;GM1950;2017-01-01;;Westerwolde;Groningen;2017
21164;GM1950;2018-01-01;     171;Westerwolde;Groningen;2018
21165;GM1950;2019-01-01;     180;Westerwolde;Groningen;2019
21166;GM1950;2020-01-01;     186;Westerwolde;Groningen;2020
21167;GM1950;2021-01-01;     204;Westerwolde;Groningen;2021
21168;GM1950;2022-01-01;     235;Westerwolde;Groningen;2022
21169;GM1950;2023-01-01;     270;Westerwolde;Groningen;2023
21199;GM1783;1995-01-01;;Westland;Zuid-Holland;1995
21200;GM1783;1996-01-01;;Westland;Zuid-Holland;1996
21201;GM1783;1997-01-01;;Westland;Zuid-Holland;1997
21202;GM1783;1998-01-01;;Westland;Zuid-Holland;1998
21203;GM1783;1999-01-01;;Westland;Zuid-Holland;1999
21204;GM1783;2000-01-01;;Westland;Zuid-Holland;2000
21205;GM1783;2001-01-01;;Westland;Zuid-Holland;2001
21206;GM1783;2002-01-01;;Westland;Zuid-Holland;2002
21207;GM1783;2003-01-01;;Westland;Zuid-Holland;2003
21208;GM1783;2004-01-01;     151;Westland;Zuid-Holland;2004
21209;GM1783;2005-01-01;     230;Westland;Zuid-Holland;2005
21210;GM1783;2006-01-01;     232;Westland;Zuid-Holland;2006
21211;GM1783;2007-01-01;     254;Westland;Zuid-Holland;2007
21212;GM1783;2008-01-01;     274;Westland;Zuid-Holland;2008
21213;GM1783;2009-01-01;     280;Westland;Zuid-Holland;2009
21214;GM1783;2010-01-01;     284;Westland;Zuid-Holland;2010
21215;GM1783;2011-01-01;     280;Westland;Zuid-Holland;2011
21216;GM1783;2012-01-01;     274;Westland;Zuid-Holland;2012
21217;GM1783;2013-01-01;     262;Westland;Zuid-Holland;2013
21218;GM1783;2014-01-01;     247;Westland;Zuid-Holland;2014
21219;GM1783;2015-01-01;     238;Westland;Zuid-Holland;2015
21220;GM1783;2016-01-01;     239;Westland;Zuid-Holland;2016
21221;GM1783;2017-01-01;     244;Westland;Zuid-Holland;2017
21222;GM1783;2018-01-01;     259;Westland;Zuid-Holland;2018
21223;GM1783;2019-01-01;     292;Westland;Zuid-Holland;2019
21224;GM1783;2020-01-01;     318;Westland;Zuid-Holland;2020
21225;GM1783;2021-01-01;     341;Westland;Zuid-Holland;2021
21226;GM1783;2022-01-01;     373;Westland;Zuid-Holland;2022
21227;GM1783;2023-01-01;     423;Westland;Zuid-Holland;2023
21228;GM0098;1995-01-01;       .;Weststellingwerf;Friesland;1995
21229;GM0098;1996-01-01;       .;Weststellingwerf;Friesland;1996
21230;GM0098;1997-01-01;      57;Weststellingwerf;Friesland;1997
21231;GM0098;1998-01-01;      57;Weststellingwerf;Friesland;1998
21232;GM0098;1999-01-01;      58;Weststellingwerf;Friesland;1999
21233;GM0098;2000-01-01;      59;Weststellingwerf;Friesland;2000
21234;GM0098;2001-01-01;     117;Weststellingwerf;Friesland;2001
21235;GM0098;2002-01-01;     117;Weststellingwerf;Friesland;2002
21236;GM0098;2003-01-01;     118;Weststellingwerf;Friesland;2003
21237;GM0098;2004-01-01;     118;Weststellingwerf;Friesland;2004
21238;GM0098;2005-01-01;     181;Weststellingwerf;Friesland;2005
21239;GM0098;2006-01-01;     181;Weststellingwerf;Friesland;2006
21240;GM0098;2007-01-01;     195;Weststellingwerf;Friesland;2007
21241;GM0098;2008-01-01;     206;Weststellingwerf;Friesland;2008
21242;GM0098;2009-01-01;     211;Weststellingwerf;Friesland;2009
21243;GM0098;2010-01-01;     215;Weststellingwerf;Friesland;2010
21244;GM0098;2011-01-01;     206;Weststellingwerf;Friesland;2011
21245;GM0098;2012-01-01;     200;Weststellingwerf;Friesland;2012
21246;GM0098;2013-01-01;     194;Weststellingwerf;Friesland;2013
21247;GM0098;2014-01-01;     181;Weststellingwerf;Friesland;2014
21248;GM0098;2015-01-01;     169;Weststellingwerf;Friesland;2015
21249;GM0098;2016-01-01;     173;Weststellingwerf;Friesland;2016
21250;GM0098;2017-01-01;     180;Weststellingwerf;Friesland;2017
21251;GM0098;2018-01-01;     189;Weststellingwerf;Friesland;2018
21252;GM0098;2019-01-01;     203;Weststellingwerf;Friesland;2019
21253;GM0098;2020-01-01;     216;Weststellingwerf;Friesland;2020
21254;GM0098;2021-01-01;     237;Weststellingwerf;Friesland;2021
21255;GM0098;2022-01-01;     259;Weststellingwerf;Friesland;2022
21256;GM0098;2023-01-01;     300;Weststellingwerf;Friesland;2023
21257;GM0614;1995-01-01;       .;Weestvoorne;Zuid-Holland;1995
21258;GM0614;1996-01-01;       .;Weestvoorne;Zuid-Holland;1996
21259;GM0614;1997-01-01;     125;Weestvoorne;Zuid-Holland;1997
21260;GM0614;1998-01-01;     125;Weestvoorne;Zuid-Holland;1998
21261;GM0614;1999-01-01;     126;Weestvoorne;Zuid-Holland;1999
21262;GM0614;2000-01-01;     126;Weestvoorne;Zuid-Holland;2000
21263;GM0614;2001-01-01;     201;Weestvoorne;Zuid-Holland;2001
21264;GM0614;2002-01-01;     203;Weestvoorne;Zuid-Holland;2002
21265;GM0614;2003-01-01;     201;Weestvoorne;Zuid-Holland;2003
21266;GM0614;2004-01-01;     203;Weestvoorne;Zuid-Holland;2004
21267;GM0614;2005-01-01;     306;Weestvoorne;Zuid-Holland;2005
21268;GM0614;2006-01-01;     307;Weestvoorne;Zuid-Holland;2006
21269;GM0614;2007-01-01;     320;Weestvoorne;Zuid-Holland;2007
21270;GM0614;2008-01-01;     358;Weestvoorne;Zuid-Holland;2008
21271;GM0614;2009-01-01;     373;Weestvoorne;Zuid-Holland;2009
21272;GM0614;2010-01-01;     358;Weestvoorne;Zuid-Holland;2010
21273;GM0614;2011-01-01;     348;Weestvoorne;Zuid-Holland;2011
21274;GM0614;2012-01-01;     342;Weestvoorne;Zuid-Holland;2012
21275;GM0614;2013-01-01;     324;Weestvoorne;Zuid-Holland;2013
21276;GM0614;2014-01-01;     303;Weestvoorne;Zuid-Holland;2014
21277;GM0614;2015-01-01;     291;Weestvoorne;Zuid-Holland;2015
21278;GM0614;2016-01-01;     289;Weestvoorne;Zuid-Holland;2016
21279;GM0614;2017-01-01;     298;Weestvoorne;Zuid-Holland;2017
21280;GM0614;2018-01-01;     310;Weestvoorne;Zuid-Holland;2018
21281;GM0614;2019-01-01;     334;Weestvoorne;Zuid-Holland;2019
21282;GM0614;2020-01-01;     363;Weestvoorne;Zuid-Holland;2020
21283;GM0614;2021-01-01;     393;Weestvoorne;Zuid-Holland;2021
21284;GM0614;2022-01-01;     430;Weestvoorne;Zuid-Holland;2022
21285;GM0614;2023-01-01;;Weestvoorne;Zuid-Holland;2023
21286;GM0189;1995-01-01;       .;Wierden;Overijssel;1995
21287;GM0189;1996-01-01;       .;Wierden;Overijssel;1996
21288;GM0189;1997-01-01;      77;Wierden;Overijssel;1997
21289;GM0189;1998-01-01;      78;Wierden;Overijssel;1998
21290;GM0189;1999-01-01;      79;Wierden;Overijssel;1999
21291;GM0189;2000-01-01;      80;Wierden;Overijssel;2000
21292;GM0189;2001-01-01;     146;Wierden;Overijssel;2001
21293;GM0189;2002-01-01;     145;Wierden;Overijssel;2002
21294;GM0189;2003-01-01;     146;Wierden;Overijssel;2003
21295;GM0189;2004-01-01;     147;Wierden;Overijssel;2004
21296;GM0189;2005-01-01;     224;Wierden;Overijssel;2005
21297;GM0189;2006-01-01;     225;Wierden;Overijssel;2006
21298;GM0189;2007-01-01;     240;Wierden;Overijssel;2007
21299;GM0189;2008-01-01;     258;Wierden;Overijssel;2008
21300;GM0189;2009-01-01;     269;Wierden;Overijssel;2009
21301;GM0189;2010-01-01;     269;Wierden;Overijssel;2010
21302;GM0189;2011-01-01;     267;Wierden;Overijssel;2011
21303;GM0189;2012-01-01;     260;Wierden;Overijssel;2012
21304;GM0189;2013-01-01;     250;Wierden;Overijssel;2013
21305;GM0189;2014-01-01;     236;Wierden;Overijssel;2014
21306;GM0189;2015-01-01;     231;Wierden;Overijssel;2015
21307;GM0189;2016-01-01;     234;Wierden;Overijssel;2016
21308;GM0189;2017-01-01;     238;Wierden;Overijssel;2017
21309;GM0189;2018-01-01;     246;Wierden;Overijssel;2018
21310;GM0189;2019-01-01;     263;Wierden;Overijssel;2019
21311;GM0189;2020-01-01;     278;Wierden;Overijssel;2020
21312;GM0189;2021-01-01;     297;Wierden;Overijssel;2021
21313;GM0189;2022-01-01;     338;Wierden;Overijssel;2022
21314;GM0189;2023-01-01;     380;Wierden;Overijssel;2023
21373;GM0296;1995-01-01;       .;Wijchen;Gelderland;1995
21374;GM0296;1996-01-01;       .;Wijchen;Gelderland;1996
21375;GM0296;1997-01-01;      93;Wijchen;Gelderland;1997
21376;GM0296;1998-01-01;      94;Wijchen;Gelderland;1998
21377;GM0296;1999-01-01;      94;Wijchen;Gelderland;1999
21378;GM0296;2000-01-01;      95;Wijchen;Gelderland;2000
21379;GM0296;2001-01-01;     150;Wijchen;Gelderland;2001
21380;GM0296;2002-01-01;     151;Wijchen;Gelderland;2002
21381;GM0296;2003-01-01;     151;Wijchen;Gelderland;2003
21382;GM0296;2004-01-01;     151;Wijchen;Gelderland;2004
21383;GM0296;2005-01-01;     228;Wijchen;Gelderland;2005
21384;GM0296;2006-01-01;     228;Wijchen;Gelderland;2006
21385;GM0296;2007-01-01;     247;Wijchen;Gelderland;2007
21386;GM0296;2008-01-01;     261;Wijchen;Gelderland;2008
21387;GM0296;2009-01-01;     269;Wijchen;Gelderland;2009
21388;GM0296;2010-01-01;     270;Wijchen;Gelderland;2010
21389;GM0296;2011-01-01;     265;Wijchen;Gelderland;2011
21390;GM0296;2012-01-01;     255;Wijchen;Gelderland;2012
21391;GM0296;2013-01-01;     245;Wijchen;Gelderland;2013
21392;GM0296;2014-01-01;     227;Wijchen;Gelderland;2014
21393;GM0296;2015-01-01;     223;Wijchen;Gelderland;2015
21394;GM0296;2016-01-01;     221;Wijchen;Gelderland;2016
21395;GM0296;2017-01-01;     222;Wijchen;Gelderland;2017
21396;GM0296;2018-01-01;     233;Wijchen;Gelderland;2018
21397;GM0296;2019-01-01;     248;Wijchen;Gelderland;2019
21398;GM0296;2020-01-01;     263;Wijchen;Gelderland;2020
21399;GM0296;2021-01-01;     282;Wijchen;Gelderland;2021
21400;GM0296;2022-01-01;     318;Wijchen;Gelderland;2022
21401;GM0296;2023-01-01;     357;Wijchen;Gelderland;2023
21402;GM1696;1995-01-01;;Wijdemeren;Noord-Holland;1995
21403;GM1696;1996-01-01;;Wijdemeren;Noord-Holland;1996
21404;GM1696;1997-01-01;;Wijdemeren;Noord-Holland;1997
21405;GM1696;1998-01-01;;Wijdemeren;Noord-Holland;1998
21406;GM1696;1999-01-01;;Wijdemeren;Noord-Holland;1999
21407;GM1696;2000-01-01;;Wijdemeren;Noord-Holland;2000
21408;GM1696;2001-01-01;;Wijdemeren;Noord-Holland;2001
21409;GM1696;2002-01-01;     217;Wijdemeren;Noord-Holland;2002
21410;GM1696;2003-01-01;     217;Wijdemeren;Noord-Holland;2003
21411;GM1696;2004-01-01;     218;Wijdemeren;Noord-Holland;2004
21412;GM1696;2005-01-01;     322;Wijdemeren;Noord-Holland;2005
21413;GM1696;2006-01-01;     319;Wijdemeren;Noord-Holland;2006
21414;GM1696;2007-01-01;     349;Wijdemeren;Noord-Holland;2007
21415;GM1696;2008-01-01;     381;Wijdemeren;Noord-Holland;2008
21416;GM1696;2009-01-01;     401;Wijdemeren;Noord-Holland;2009
21417;GM1696;2010-01-01;     391;Wijdemeren;Noord-Holland;2010
21418;GM1696;2011-01-01;     379;Wijdemeren;Noord-Holland;2011
21419;GM1696;2012-01-01;     368;Wijdemeren;Noord-Holland;2012
21420;GM1696;2013-01-01;     353;Wijdemeren;Noord-Holland;2013
21421;GM1696;2014-01-01;     330;Wijdemeren;Noord-Holland;2014
21422;GM1696;2015-01-01;     320;Wijdemeren;Noord-Holland;2015
21423;GM1696;2016-01-01;     323;Wijdemeren;Noord-Holland;2016
21424;GM1696;2017-01-01;     331;Wijdemeren;Noord-Holland;2017
21425;GM1696;2018-01-01;     350;Wijdemeren;Noord-Holland;2018
21426;GM1696;2019-01-01;     376;Wijdemeren;Noord-Holland;2019
21427;GM1696;2020-01-01;     404;Wijdemeren;Noord-Holland;2020
21428;GM1696;2021-01-01;     432;Wijdemeren;Noord-Holland;2021
21429;GM1696;2022-01-01;     484;Wijdemeren;Noord-Holland;2022
21430;GM1696;2023-01-01;     538;Wijdemeren;Noord-Holland;2023
21489;GM0352;1995-01-01;       .;Wijk bij Duurstede;Utrecht;1995
21490;GM0352;1996-01-01;       .;Wijk bij Duurstede;Utrecht;1996
21491;GM0352;1997-01-01;     106;Wijk bij Duurstede;Utrecht;1997
21492;GM0352;1998-01-01;     106;Wijk bij Duurstede;Utrecht;1998
21493;GM0352;1999-01-01;     106;Wijk bij Duurstede;Utrecht;1999
21494;GM0352;2000-01-01;     107;Wijk bij Duurstede;Utrecht;2000
21495;GM0352;2001-01-01;     166;Wijk bij Duurstede;Utrecht;2001
21496;GM0352;2002-01-01;     167;Wijk bij Duurstede;Utrecht;2002
21497;GM0352;2003-01-01;     169;Wijk bij Duurstede;Utrecht;2003
21498;GM0352;2004-01-01;     170;Wijk bij Duurstede;Utrecht;2004
21499;GM0352;2005-01-01;     240;Wijk bij Duurstede;Utrecht;2005
21500;GM0352;2006-01-01;     240;Wijk bij Duurstede;Utrecht;2006
21501;GM0352;2007-01-01;     263;Wijk bij Duurstede;Utrecht;2007
21502;GM0352;2008-01-01;     289;Wijk bij Duurstede;Utrecht;2008
21503;GM0352;2009-01-01;     295;Wijk bij Duurstede;Utrecht;2009
21504;GM0352;2010-01-01;     300;Wijk bij Duurstede;Utrecht;2010
21505;GM0352;2011-01-01;     290;Wijk bij Duurstede;Utrecht;2011
21506;GM0352;2012-01-01;     280;Wijk bij Duurstede;Utrecht;2012
21507;GM0352;2013-01-01;     274;Wijk bij Duurstede;Utrecht;2013
21508;GM0352;2014-01-01;     260;Wijk bij Duurstede;Utrecht;2014
21509;GM0352;2015-01-01;     249;Wijk bij Duurstede;Utrecht;2015
21510;GM0352;2016-01-01;     248;Wijk bij Duurstede;Utrecht;2016
21511;GM0352;2017-01-01;     253;Wijk bij Duurstede;Utrecht;2017
21512;GM0352;2018-01-01;     260;Wijk bij Duurstede;Utrecht;2018
21513;GM0352;2019-01-01;     277;Wijk bij Duurstede;Utrecht;2019
21514;GM0352;2020-01-01;     297;Wijk bij Duurstede;Utrecht;2020
21515;GM0352;2021-01-01;     322;Wijk bij Duurstede;Utrecht;2021
21516;GM0352;2022-01-01;     357;Wijk bij Duurstede;Utrecht;2022
21517;GM0352;2023-01-01;     420;Wijk bij Duurstede;Utrecht;2023
21605;GM0294;1995-01-01;       .;Winterswijk;Gelderland;1995
21606;GM0294;1996-01-01;       .;Winterswijk;Gelderland;1996
